sample_uid,domain,horizon_text,horizon_years,short_reward,short_delay_text,short_delay_years,long_reward,long_delay_text,long_delay_years,short_first,label_a,label_b,format_name,horizon_canonical,horizon_unit,horizon_value,phrasing_id,pair_id,config_id,scenario_id,rendering,variant,condition,split,horizon_heldout,distractor_text,distractor_years,scale,scale_base_horizon,prompt_id,text,gen_text,gen_ids,n_generated,transition_tokens,response_tokens,pos_valid,choice,choice_gen_index,logit_a,logit_b,p_a,p_b,shard,row,chose_short,p_short,p_short_vocab,p_long_vocab,p_short_canon,dp_short,canon_years,canon_row,along_22:T3,normal_22:T3,along_37:T3,normal_37:T3,along_22:R0,normal_22:R0,along_29:R0,normal_29:R0
s1_000429_2,investment,260 weeks,4.982888432580424,25000.0,1 week,0.019164955509924708,250000.0,10 years,10.0,False,a),b),formatted_v1,5 years,weeks,260.0,0.0,p1_000429,,,,,,,,,,,,d9a737f40dd5,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 250,000 dollars in 10 years.
b) 25,000 dollars in 1 week.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 260 weeks.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: **b) 25,000 dollars in 1 week**. My reasoning: Receiving 25,000 dollars immediately allows for immediate investment and compounding over the 260-week","[40, 5157, 25, 3070, 65, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 2003, 334, 13, 3017, 32711, 25, 1032, 46344, 220, 17, 20, 11, 15, 15, 15, 11192, 7069, 6147, 369, 13922, 9162, 323, 1367, 13586, 916, 279, 220, 17, 21, 15, 29509]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" **"", ""b"", "")"", "" "", ""2""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,4,48.20545196533203,61.065147399902344,2.9023121896898374e-06,0.9999971389770508,19,18,True,0.9999973992170805,0.9999971389770508,2.9023121896898374e-06,0.9995431160898975,0.00045428312718298614,5.0,1232,1.8527333,5.536761,2.237651,5.8023148,2.30073,5.0490294,1.2414981,6.968604
s1_000430_1,investment,180 days,0.4928131416837782,25000.0,1 month,0.08333333333333333,50000.0,30 years,30.0,False,a),b),formatted_v1,6 months,days,180.0,0.0,p1_000430,,,,,,,,,,,,96426a3c7a08,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 50,000 dollars in 30 years.
b) 25,000 dollars in 1 month.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 180 days.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 25,000 dollars in 1 month. My reasoning: Within an 180-day time horizon, receiving 25,000 dollars immediately allows for immediate use, investment,","[40, 5157, 25, 293, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 24236, 458, 220, 16, 23, 15, 11228, 882, 34074, 11, 12308, 220, 17, 20, 11, 15, 15, 15, 11192, 7069, 6147, 369, 13922, 990, 11, 9162, 11]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""2"", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,36.52043914794922,55.36704635620117,7.028831294775273e-09,0.977022647857666,19,20,True,0.9999999934683563,0.977022647857666,7.028831294775273e-09,0.9999999863621447,7.106211619145597e-09,0.5,1235,-1.0963696,3.2408576,-0.78326875,3.3310835,-0.9030257,3.5588484,-0.23906802,2.2003706
s1_000430_2,investment,26 weeks,0.4982888432580424,25000.0,1 month,0.08333333333333333,50000.0,30 years,30.0,False,a),b),formatted_v1,6 months,weeks,26.0,0.0,p1_000430,,,,,,,,,,,,0080f188b092,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 50,000 dollars in 30 years.
b) 25,000 dollars in 1 month.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 26 weeks.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 25,000 dollars in 1 month. My reasoning: Since the time horizon is only 26 weeks (about 6 months), receiving 25,000 dollars immediately allows","[40, 5157, 25, 293, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 8704, 279, 882, 34074, 374, 1172, 220, 17, 21, 5555, 320, 9096, 220, 21, 3951, 701, 12308, 220, 17, 20, 11, 15, 15, 15, 11192, 7069, 6147]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""2"", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,38.3145751953125,55.08306884765625,5.159968097245837e-08,0.970687747001648,19,21,True,0.9999999478161984,0.970687747001648,5.159968097245837e-08,0.9999999863621447,-3.854594632368702e-08,0.5,1235,-1.0178691,3.10418,-0.28317645,3.330259,-0.9354663,2.8605134,-0.3161805,1.9009013
s1_000431_1,investment,120 months,10.0,25000.0,3 months,0.25,125000.0,50 years,50.0,False,a),b),formatted_v1,10 years,months,120.0,0.0,p1_000431,,,,,,,,,,,,b8da580494f7,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 125,000 dollars in 50 years.
b) 25,000 dollars in 3 months.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 120 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: **b) 25,000 dollars in 3 months**. My reasoning: Receiving 25,000 dollars in 3 months allows immediate use of the funds for investments, emergencies,","[40, 5157, 25, 3070, 65, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 18, 3951, 334, 13, 3017, 32711, 25, 1032, 46344, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 18, 3951, 6147, 13922, 990, 315, 279, 10514, 369, 21786, 11, 67974, 11]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" **"", ""b"", "")"", "" "", ""2""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,4,51.90693283081055,59.50712966918945,0.000552778597921133,0.9994471669197083,19,23,True,0.9994998972927712,0.9994471669197083,0.000552778597921133,0.9999976633751144,-0.0004977660823431984,10.0,1238,0.50263894,2.4644902,0.498995,2.8516362,0.46440053,2.530264,1.1670212,1.0155886
s1_000431_2,investment,1 decade,10.0,25000.0,3 months,0.25,125000.0,50 years,50.0,False,a),b),formatted_v1,10 years,decades,1.0,0.0,p1_000431,,,,,,,,,,,,39073fdfb69f,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 125,000 dollars in 50 years.
b) 25,000 dollars in 3 months.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 1 decade.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: b) 25,000 dollars in 3 months. My reasoning: Receiving 25,000 dollars in 3 months allows immediate use and investment over the next decade, potentially generating significant","[40, 5157, 25, 293, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 18, 3951, 13, 3017, 32711, 25, 1032, 46344, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 18, 3951, 6147, 13922, 990, 323, 9162, 916, 279, 1790, 13212, 11, 13581, 23163, 5089]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" b"", "")"", "" "", ""2"", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",b,3,42.196929931640625,54.18927764892578,6.002998361509526e-06,0.9770167469978333,19,24,True,0.9999938086283757,0.9770167469978333,6.002998361509526e-06,0.9999976633751144,-3.854746738696235e-06,10.0,1238,0.10221408,2.4061291,0.21863167,2.6122973,0.15739152,2.1226003,0.3111473,0.75412595
s1_000432_1,investment,360 months,30.0,50000.0,1 month,0.08333333333333333,1250000.0,50 years,50.0,True,a),b),formatted_v1,30 years,months,360.0,0.0,p1_000432,,,,,,,,,,,,d2101e1ef2ec,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 50,000 dollars in 1 month.
b) 1,250,000 dollars in 50 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 360 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 50,000 dollars in 1 month. My reasoning: Receiving $50,000 immediately allows for immediate investment and compounding over the full 360 months (3","[40, 5157, 25, 264, 8, 220, 20, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1032, 46344, 400, 20, 15, 11, 15, 15, 15, 7069, 6147, 369, 13922, 9162, 323, 1367, 13586, 916, 279, 2480, 220, 18, 21, 15, 3951, 320, 18]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""5"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,50.72114944458008,47.9083366394043,0.7405034303665161,0.04733879864215851,19,26,True,0.943364289598335,0.7405034303665161,0.04733879864215851,0.999940501718706,-0.056576212120371006,30.0,1241,-0.124476664,3.3046606,-0.04031222,3.1677763,0.3535379,3.6290412,1.488026,3.0766342
s1_000432_2,investment,3 decades,30.0,50000.0,1 month,0.08333333333333333,1250000.0,50 years,50.0,True,a),b),formatted_v1,30 years,decades,3.0,0.0,p1_000432,,,,,,,,,,,,fccb371320f0,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 50,000 dollars in 1 month.
b) 1,250,000 dollars in 50 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 3 decades.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 50,000 dollars in 1 month. My reasoning: Receiving $50,000 immediately allows for immediate investment opportunities, debt repayment, or emergency funds, which can generate returns","[40, 5157, 25, 264, 8, 220, 20, 15, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1032, 46344, 400, 20, 15, 11, 15, 15, 15, 7069, 6147, 369, 13922, 9162, 10488, 11, 11636, 70018, 11, 476, 12851, 10514, 11, 892, 646, 6923, 4675]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""5"", ""0""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,52.16851806640625,46.715599060058594,0.9819797277450562,0.004013126716017723,19,27,True,0.9957344904772325,0.9819797277450562,0.004013126716017723,0.999940501718706,-0.004206011241473462,30.0,1241,-0.25262475,3.1198065,0.107743315,2.793817,0.15090264,2.8545752,1.1738074,2.5561745
s1_000433_1,investment,600 months,50.0,25000.0,1 year,1.0,125000.0,10 years,10.0,False,a),b),formatted_v1,50 years,months,600.0,0.0,p1_000433,,,,,,,,,,,,44e0dcbcd3d9,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 125,000 dollars in 10 years.
b) 25,000 dollars in 1 year.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 600 months.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 125,000 dollars in 10 years. My reasoning: Over 600 months (50 years), receiving 125,000 in 10 years","[40, 5157, 25, 264, 8, 220, 16, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 15, 1635, 13, 3017, 32711, 25, 6065, 220, 21, 15, 15, 3951, 320, 20, 15, 1635, 701, 12308, 220, 16, 17, 20, 11, 15, 15, 15, 304, 220, 16, 15, 1635]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""1"", ""2""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.15570831298828,36.962318420410156,0.970687747001648,1.1513444420074848e-08,19,29,False,1.2551948742576783e-08,1.1513444420074848e-08,0.970687747001648,2.2861500404180788e-09,1.0265798702158704e-08,50.0,1244,-0.16353366,2.6660383,-0.3733606,2.7323873,-0.5012029,2.2480288,-0.6891937,2.6360614
s1_000433_2,investment,5 decades,50.0,25000.0,1 year,1.0,125000.0,10 years,10.0,False,a),b),formatted_v1,50 years,decades,5.0,0.0,p1_000433,,,,,,,,,,,,f6c935242f0b,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 125,000 dollars in 10 years.
b) 25,000 dollars in 1 year.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 5 decades.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 125,000 dollars in 10 years. My reasoning: Over a 5-decade time horizon, receiving a larger sum later allows for greater compounding potential, which can generate significantly","[40, 5157, 25, 264, 8, 220, 16, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 15, 1635, 13, 3017, 32711, 25, 6065, 264, 220, 20, 6810, 32796, 882, 34074, 11, 12308, 264, 8131, 2629, 2937, 6147, 369, 7046, 1367, 13586, 4650, 11, 892, 646, 6923, 11941]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""1"", ""2""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,56.035491943359375,33.98799133300781,0.9933071732521057,2.7707985905678356e-10,19,30,False,2.660064363546569e-10,2.7707985905678356e-10,0.9933071732521057,2.2861500404180788e-09,-2.0201436040634217e-09,50.0,1244,-0.27882394,2.1603153,-0.3089767,2.306842,-0.0074049365,1.7975696,0.10958475,1.8403364
s1_000434_1,investment,7 days,0.019164955509924708,25000.0,1 month,0.08333333333333333,125000.0,20 years,20.0,True,a),b),formatted_v1,1 week,days,7.0,0.0,p1_000434,,,,,,,,,,,,e41e0d71c9e1,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 25,000 dollars in 1 month.
b) 125,000 dollars in 20 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 7 days.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 25,000 dollars in 1 month. My reasoning: For a 7-day time horizon, receiving 25,000 dollars immediately provides immediate liquidity and the ability to address urgent","[40, 5157, 25, 264, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1752, 264, 220, 22, 11228, 882, 34074, 11, 12308, 220, 17, 20, 11, 15, 15, 15, 11192, 7069, 5707, 13922, 52013, 323, 279, 5726, 311, 2621, 33671]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""2"", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.42158508300781,35.44760513305664,0.9999417066574097,2.0610333439918804e-09,19,32,True,0.9999999978845113,0.9999417066574097,2.0610333439918804e-09,0.9999999994142932,-1.5297818567461263e-09,0.019164955509924708,1247,-1.2134892,2.3217497,-1.1270828,2.5758781,-0.9354204,2.2583866,-0.7545828,2.5815043
s1_000434_2,investment,168 hours,0.019164955509924708,25000.0,1 month,0.08333333333333333,125000.0,20 years,20.0,True,a),b),formatted_v1,1 week,hours,168.0,0.0,p1_000434,,,,,,,,,,,,24ed8d6c18b5,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 25,000 dollars in 1 month.
b) 125,000 dollars in 20 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 168 hours.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 25,000 dollars in 1 month. My reasoning: Receiving 25,000 dollars immediately allows for immediate use in critical household needs, debt repayment, or investment opportunities that","[40, 5157, 25, 264, 8, 220, 17, 20, 11, 15, 15, 15, 11192, 304, 220, 16, 2254, 13, 3017, 32711, 25, 1032, 46344, 220, 17, 20, 11, 15, 15, 15, 11192, 7069, 6147, 369, 13922, 990, 304, 9023, 13732, 3880, 11, 11636, 70018, 11, 476, 9162, 10488, 429]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""2"", ""5""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,51.9454345703125,47.33344650268555,0.9626036882400513,0.008328153751790524,19,33,True,0.9901656224855596,0.9626036882400513,0.008328153751790524,0.9999999994142932,-0.009834376928733568,0.019164955509924708,1247,-2.695257,6.0258107,-1.346122,5.889951,-2.194173,5.448717,1.8168652,8.854323
s1_000435_1,investment,72 hours,0.008213552361396304,5000.0,3 months,0.25,250000.0,50 years,50.0,True,a),b),formatted_v1,3 days,hours,72.0,0.0,p1_000435,,,,,,,,,,,,b2a8a4dc0e0a,"SITUATION: Plan for the future of the household.
TASK: You, the head of the household, are tasked to choose the best investment:
a) 5,000 dollars in 3 months.
b) 250,000 dollars in 50 years.
OBJECTIVE: Think deeply about which option is preferable.
CONSTRAINT: You must select the option that provides the greatest benefit for this time horizon: 72 hours.
ACTION: Select one of the two options. Provide reasoning.
FORMAT: I choose: <a) or b)>. My reasoning: <1-3 sentences>","I choose: a) 5,000 dollars in 3 months. My reasoning: Within a 72-hour time horizon, receiving $5,000 immediately provides immediate liquidity and utility for urgent needs, emergencies,","[40, 5157, 25, 264, 8, 220, 20, 11, 15, 15, 15, 11192, 304, 220, 18, 3951, 13, 3017, 32711, 25, 24236, 264, 220, 22, 17, 21231, 882, 34074, 11, 12308, 400, 20, 11, 15, 15, 15, 7069, 5707, 13922, 52013, 323, 15549, 369, 33671, 3880, 11, 67974, 11]",48,"[""<|im_end|>"", ""\n"", ""<|im_start|>"", ""assistant"", ""\n"", ""<think>"", ""\n\n"", ""</think>"", ""\n\n""]","[""I"", "" choose"", "":"", "" a"", "")"", "" "", ""5"", "",""]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",a,3,55.125892639160156,36.67740249633789,0.9999251365661621,9.236758025110703e-09,19,35,True,0.9999999902742628,0.9999251365661621,9.236758025110703e-09,0.9999999986648054,-8.390542594050032e-09,0.008213552361396304,1250,-0.24142596,3.792513,-0.21195573,4.153885,-0.17280033,3.5531878,-1.3335526,2.7724853
